%time,field.time_from_start,field.base.pose.position.x,field.base.pose.position.y,field.base.pose.position.z,field.base.pose.orientation.x,field.base.pose.orientation.y,field.base.pose.orientation.z,field.base.pose.orientation.w,field.base.twist.linear.x,field.base.twist.linear.y,field.base.twist.linear.z,field.base.twist.angular.x,field.base.twist.angular.y,field.base.twist.angular.z,field.base.accel.linear.x,field.base.accel.linear.y,field.base.accel.linear.z,field.base.accel.angular.x,field.base.accel.angular.y,field.base.accel.angular.z,field.ee_motion0.pos.x,field.ee_motion0.pos.y,field.ee_motion0.pos.z,field.ee_motion0.vel.x,field.ee_motion0.vel.y,field.ee_motion0.vel.z,field.ee_motion0.acc.x,field.ee_motion0.acc.y,field.ee_motion0.acc.z,field.ee_motion1.pos.x,field.ee_motion1.pos.y,field.ee_motion1.pos.z,field.ee_motion1.vel.x,field.ee_motion1.vel.y,field.ee_motion1.vel.z,field.ee_motion1.acc.x,field.ee_motion1.acc.y,field.ee_motion1.acc.z,field.ee_motion2.pos.x,field.ee_motion2.pos.y,field.ee_motion2.pos.z,field.ee_motion2.vel.x,field.ee_motion2.vel.y,field.ee_motion2.vel.z,field.ee_motion2.acc.x,field.ee_motion2.acc.y,field.ee_motion2.acc.z,field.ee_motion3.pos.x,field.ee_motion3.pos.y,field.ee_motion3.pos.z,field.ee_motion3.vel.x,field.ee_motion3.vel.y,field.ee_motion3.vel.z,field.ee_motion3.acc.x,field.ee_motion3.acc.y,field.ee_motion3.acc.z,field.ee_forces0.x,field.ee_forces0.y,field.ee_forces0.z,field.ee_forces1.x,field.ee_forces1.y,field.ee_forces1.z,field.ee_forces2.x,field.ee_forces2.y,field.ee_forces2.z,field.ee_forces3.x,field.ee_forces3.y,field.ee_forces3.z,field.ee_contact0,field.ee_contact1,field.ee_contact2,field.ee_contact3
5522501000,5522500000,3.3455480174101466,-0.1510849194421563,0.6009447435069488,0.039442303198171255,-0.008490884719034796,0.05852497994362338,0.9974703185146463,1.264784844119795,-0.1800882703197171,-0.2878443903141436,0.46194654952485104,0.4553634070295358,-1.7009452814070052,-1.7823535397781889,4.16702832768684,2.6661214823700004,-8.671405982860728,5.83888967619548,-11.078281172012579,3.5957643644184576,0.1993430930319185,0.09146450943720044,2.939828503935865,-0.05572365911326095,0.2426788232227124,-4.080753193732384,0.07734958141999515,-11.840919697927736,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.018988309300884,0.1403511493228636,0.08935824345352239,2.638040008825612,0.25198466018828847,0.23709035884901164,-3.66184292490734,-0.34977795508073495,-11.568244245637883,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.10436368724552,123.13843037580047,599.2858539004377,0.0,0.0,0.0,-93.56464042824572,185.00536689846106,594.8622835047279,0,1,0,1
5525001000,5525000000,3.348704476641547,-0.1515220300742768,0.6002337406492299,0.04002025614776603,-0.008031711246932974,0.056359538824086806,0.9975757981706701,1.2604097550663007,-0.16956500535357896,-0.2808472546855657,0.44018004783466025,0.46954610344150316,-1.7277354495417618,-1.7170397808771956,4.251580382961223,2.9316603035877256,-8.742149369797174,5.504339402036366,-10.347239120509075,3.603100581637744,0.19920403700638933,0.09203381764357382,2.9289045967629876,-0.055516599385233886,0.21261335082497368,-4.658372544568323,0.08829820100162022,-12.211458220259354,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.025571426143225,0.14097996634419932,0.08991444149813238,2.6282374968159297,0.25104832767027135,0.2077172411410797,-4.1801666828394275,-0.399288059333089,-11.93024992071213,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.023960690771496,175.71278160767667,637.2127088236713,0.0,0.0,0.0,-80.33941954685962,146.3125463099895,614.8514113477461,0,1,0,1
5527501000,5527500000,3.3518502064928235,-0.1519325683391983,0.5995410608974178,0.04057145270557979,-0.007555094149291175,0.054161083372818206,0.9976790339711649,1.2562030348261055,-0.15883038471621327,-0.27318572238072153,0.41823377227113046,0.482870428067513,-1.7526484094619519,-1.647658489138716,4.336112864668881,3.1976388233828494,-8.815329304623507,5.152177680757905,-9.576516355680855,3.610407684028627,0.19906553284461642,0.0925268042360706,2.91653664121302,-0.05528216810825279,0.18162153212140586,-5.235991895404254,0.09924682058324541,-12.581996742590968,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0321284169438028,0.14160628781516463,0.09039607548073816,2.61713917541141,0.24998821989162262,0.17743910924544037,-4.698490440771884,-0.4487981635854781,-12.292255595786633,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.78871623812333,231.9550394048377,676.4235193121878,0.0,0.0,0.0,-66.07005117548178,105.47105603458863,635.4917082283449,0,1,0,1
5530001000,5530000000,3.35498564059705,-0.1523160059089102,0.5988683666172615,0.041095589905309975,-0.007062098977791106,0.05193204190718962,0.997779706283763,1.2521748522313036,-0.14788445734153685,-0.264858694153168,0.3961008493743855,0.49529223952072166,-1.7755849768934722,-1.574209664562754,4.420625772809816,3.4640570417553738,-8.89157152899761,4.782312885279498,-8.766128635088362,3.6176820614701635,0.19892764897547216,0.09294115334892614,2.902724637285963,-0.0550203652823176,0.14970336711200938,-5.8136112462401925,0.1101954401648706,-12.952535264922586,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0386560421791216,0.1422298042976071,0.09080088286586999,2.6047450446120686,0.2488043368523437,0.14625596316213807,-5.216814198703979,-0.4983082678378321,-12.65426127086088,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.42811126724845,291.1756437136873,716.6152357027473,0.0,0.0,0.0,-50.89284457489593,62.97495798146902,656.5991374627378,0,1,0,1
5532501000,5532500000,3.358111238009379,-0.15267181457773663,0.598217322922626,0.04159235615898457,-0.0065538398902178835,0.0496749714424577,0.9978775076651586,1.2483353761139886,-0.1367272721634664,-0.2558650707564608,0.37377284204294825,0.5067671566915022,-1.7964460202385288,-1.4966933071493056,4.505119107384027,3.730914958705295,-8.971500715981541,4.39464483435922,-7.916102404609999,3.624920103841412,0.1987904538278289,0.0932745491163759,2.8874685849818142,-0.054731190907428354,0.1168588557967829,-6.391230597076131,0.12114405974649567,-13.323073787254204,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.045151062325703,0.14285020635337603,0.09112660111805923,2.591055104417885,0.24749667855243296,0.11416780289112571,-5.735137956636436,-0.5478183720902217,-13.016266945935383,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.97162671609065,352.68503448079286,757.4848083322228,0.0,0.0,0.0,-34.944109005927416,19.31831405995902,677.9896623670786,0,1,0,1
5535001000,5535000000,3.361227483207045,-0.1529994662623364,0.5975895976754921,0.04206142954876244,-0.006031479892766368,0.047392557658089036,0.9979721453393589,1.2446947753062538,-0.12535887811591873,-0.24620375294415697,0.35123975600632584,0.5172505370901862,-1.8151324877645045,-1.415109416898371,4.589592868391512,3.998212574232615,-9.055737404346056,3.9890645563379095,-7.0264751729529715,3.6321182010214277,0.19865401583055908,0.0935246756726553,2.8707684843005774,-0.05441464498358503,0.08308799817572776,-6.968849947912062,0.13209267932812085,-13.693612309585818,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.051610237860051,0.14346718454431895,0.09137096770183606,2.576069354828882,0.2460652449918923,0.08117462843245127,-6.25346171456853,-0.5973284763425757,-13.378272621009627,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.44874352259768,415.7936516525504,798.7291875373719,0.0,0.0,0.0,-18.36015372935752,-25.004813820734768,699.4792462575814,0,1,0,1
5537501000,5537500000,3.3643348860893627,-0.15329843300170334,0.5969868614859567,0.04250247613066021,-0.005496231142173173,0.04508761479826967,0.998063343660009,1.2412632186401935,-0.11377932413281079,-0.2358736414698133,0.3284900541487949,0.5266974544544402,-1.8315454357294205,-1.329457993809953,4.674047055832275,4.265949888337335,-9.144894782972653,3.565453935548929,-6.097295886387895,3.6392727428892693,0.19851840341253507,0.09368921715199974,2.8526243352422496,-0.05407072751078766,0.04839079424884307,-7.546469298748001,0.14304129890974593,-14.064150831917436,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0580303292586875,0.14408042943228516,0.09153172008173174,2.5597877958450375,0.24451003617071954,0.04727643978606677,-6.771785472500987,-0.6468385805949648,-13.74027829608413,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.88894262471308,479.8119351755328,840.0453236550688,0.0,0.0,0.0,-1.2772880060136202,-69.50036375128136,720.8838524503996,0,1,0,1
5540001000,5540000000,3.367433981977725,-0.15356818695716587,0.5964107877122331,0.042915148259770095,-0.004949355309539102,0.042763085504613746,0.9981508465407355,1.2380508749479011,-0.10198865914805932,-0.224873637086986,0.3055106790617159,0.5350626753165948,-1.8455860574443819,-1.2397390378840507,4.7584816697063115,4.534126901019452,-9.239575323262962,3.1236852324407995,-5.128625303583869,3.646380119323994,0.19838368500262926,0.0937658576886447,2.8330361378068316,-0.05369943848903619,0.01276724401612972,-8.124088649583939,0.1539899184913711,-14.43468935424905,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0644080969981156,0.1446896315791222,0.09160659572227678,2.542210427466373,0.2428310520889171,0.012473236952021072,-7.290109230433075,-0.6963486848473188,-14.102283971158377,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.321704960384775,544.050324996133,881.1301670220706,0.0,0.0,0.0,16.168178903324588,-113.67427382247513,742.0194442617475,0,1,0,1
5542501000,5542500000,3.370525331615608,-0.15380820041238727,0.5958630524606506,0.04329908294695973,-0.00439216400797702,0.04042204057942595,0.9982344198366807,1.2350679130614701,-0.08998693209558117,-0.21320264054923146,0.28228708420721044,0.5423006342047512,-1.8571557132731067,-1.1459525491206621,4.842896710013624,4.8027436122789675,-9.340367257227932,2.663620469158272,-4.120536370427395,3.6534585613929687,0.19824951503586025,0.09375249126849462,2.838976699303814,-0.053812040230888224,-0.023393917585562054,7.953345831607755,-0.15075353064810906,-14.32515909970446,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0707599006330106,0.14529635364377905,0.09159353710715577,2.5475411597969497,0.2433402417857601,-0.02285519701416071,7.136894025850243,0.6817136271988596,-13.995276006471162,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.77651146755622,607.8192610609252,921.6806679752517,0.0,0.0,0.0,33.83993773782849,-157.03248212498568,762.7019850077787,0,1,0,1
5545001000,5545000000,3.3736095211685653,-0.15401794577336567,0.5953453345856546,0.04365390025748553,-0.003826019286509375,0.03806767867823754,0.9983138536596491,1.2323245018129945,-0.077774191909293,-0.20085955261010624,0.2588032740822067,0.548365407131815,-1.8661559615683823,-1.0480985275197874,4.9272921767542135,5.071800022115884,-9.447840898642356,2.185110673146357,-3.0731145947179,3.66058025566013,0.1981145252353117,0.09364962632997155,2.8581380396939977,-0.05417523828314265,-0.058743642181896955,7.375726480537017,-0.1398049111553907,-13.95462057735904,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.077150516405752,0.1459067830303029,0.09149304096634511,2.564735490164339,0.24498263822329208,-0.05739087993641757,6.618570268063714,0.6322035228269651,-13.633270331339821,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.282843084175312,670.4291833163022,961.3937768513701,0.0,0.0,0.0,51.601679236719306,-199.0809267496058,782.7474380047066,0,1,0,1
5547501000,5547500000,3.3766871622242327,-0.15419689556843388,0.5948593156898065,0.04397920176240366,-0.0032523341929434632,0.03570332593072575,0.9983889646085455,1.2298308100345683,-0.0653504875231118,-0.18784327402316695,0.23504185377880926,0.5532106830092088,-1.8724885905449906,-0.9461769730814309,5.011668069928078,5.341296130530196,-9.562544804305405,1.6879949722883694,-1.9864584206462539,3.6677480482177933,0.19797866165406844,0.09345954501283997,2.8758553317065045,-0.054511064786665286,-0.09316702047236816,6.798107129466278,-0.12885629166267237,-13.584082055013619,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0835824982426727,0.14652116368884494,0.09130733688596344,2.5806340111372728,0.24650125939989534,-0.09102154867086983,6.1002465102768175,0.5826934184550354,-13.271264656208222,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.870180748185646,731.1905317088368,999.9664439872978,0.0,0.0,0.0,69.31709413916784,-239.3255457870075,801.9717665686865,0,1,0,1
5550001000,5550000000,3.3797588917923242,-0.15434452244825964,0.594406680123784,0.04427456905412966,-0.0026725734087712423,0.03333243548953217,0.9984595978960701,1.2275970065582846,-0.052715867870954315,-0.17415270554197004,0.21098408834484608,0.5567897326070922,-1.8760556510884936,-0.8401878858055882,5.096024389535218,5.611231937521908,-9.685001772037038,1.1720995361675557,-0.8606796029783494,3.6749583289450163,0.19784199272100228,0.09318456318286453,2.8921285753413346,-0.054819519741456116,-0.12666405245697565,6.2204877783955395,-0.11790767216995401,-13.213543532668199,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.090052606620278,0.1471391861812518,0.0910386874014806,2.5952367227157285,0.24789610531556777,-0.1237472032174697,5.581922752490289,0.5331833140831409,-12.90925898107688,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.568005397534904,789.4137461849257,1037.0956197197959,0.0,0.0,0.0,86.8498731843955,-277.27227732797985,820.1909340159294,0,1,0,1
5552501000,5552500000,3.382825372304637,-0.15446029918584533,0.5939891149863805,0.04453956233798246,-0.00208825395946873,0.03095858700691947,0.9985256293519345,1.2256332602162374,-0.03987038188673734,-0.15978674792007183,0.1866099723574678,0.5590553746708798,-1.8767594904990341,-0.7301312656922585,5.180361135575634,5.88160744309102,-9.815704671555073,0.6372363592623407,0.30409641911333046,3.6822074877208544,0.19770458686498504,0.09282699670580989,2.906957770598487,-0.055100603147515144,-0.15923473813571948,5.642868427324801,-0.10695905267723567,-12.843005010322779,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.096557602015091,0.14776054106937214,0.0906893550483658,2.6085436248997276,0.24916717597031135,-0.1555678435762637,5.063598994703392,0.4836732097112112,-12.547253305945281,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.405797970166937,844.4092666911348,1072.4782543857327,0.0,0.0,0.0,104.06370711157342,-312.4270594632005,837.2209036625935,0,1,0,1
5555001000,5555000000,3.385887291615045,-0.15454369867652823,0.5936083101245061,0.044773719112051066,-0.0015009460039070598,0.02858548603963732,0.9985869672821923,1.2239497398405206,-0.026814078504377732,-0.14474430191102905,0.16189831013299472,0.559959938795077,-1.8745027871692346,-0.6160071127414462,5.264678308049326,6.152422647237529,-9.955112103809906,0.08320188325131017,1.507730148605453,3.6894919144243628,0.19756651251488858,0.09238916144744069,2.920342917477963,-0.05535431500484238,-0.19087907750859961,5.065249076254063,-0.09601043318451732,-12.472466487977357,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1030942449036165,0.1483849189150528,0.09026160236208908,2.6205547176892505,0.25031447136412427,-0.18648346974720653,4.545275236916864,0.4341631053393167,-12.18524763081394,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.413039404029107,895.4875331738701,1105.8112983218746,0.0,0.0,0.0,120.82228665992218,-344.295830283451,852.877638824887,0,1,0,1
5557501000,5557500000,3.388945362999506,-0.15459419393798038,0.5932659581331865,0.04497655294824426,-0.0009122737069279703,0.026216963382805897,0.9986435541636275,1.2225566142632278,-0.013547006657792203,-0.1290242682683982,0.13682680700807065,0.5594552246502458,-1.8691885861952275,-0.4978154269531476,5.348975906956293,6.423677549961436,-10.103643883695947,-0.4902245428725186,2.7500676575759373,3.6968079989345983,0.1974278380995847,0.09187337327352162,2.9322840159797616,-0.05558065531343781,-0.22159707057561603,4.487629725183325,-0.08506181369179898,-12.101927965631937,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1096592957623774,0.1490120102801422,0.08975769187811941,2.6312700010843146,0.2513379914970082,-0.21649408173034224,4.026951479129968,0.38465300096738697,-11.823241955682342,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.61921063706569,941.9589855796869,1136.7917018650833,0.0,0.0,0.0,136.98930256861414,-372.384527879418,866.9771028189708,0,1,0,1
5560001000,5560000000,3.392000325156054,-0.1546112581102086,0.5929637543555639,0.045147552387930764,-0.00032391619947672897,0.023856974334059637,0.9986953681515194,1.2214640523164524,-6.921528089761557e-05,-0.1126255477457355,0.11137217214081463,0.5574924571577203,-1.8607203359198101,-0.3755562083273656,5.4332539322965365,6.6953721512627435,-10.261676340302762,-1.0832823644922176,4.030940214532677,3.704152131130616,0.1972886320479453,0.09128194804981733,2.9427810661038833,-0.055779624073301434,-0.2513887173367687,3.910010374112587,-0.07411319419908063,-11.731389443286517,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.116249515067878,0.14964150572648724,0.08917988613192711,2.6406894750849044,0.25223773636896163,-0.2455996795256281,3.5086277213434394,0.33514289659549246,-11.461236280550999,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.053792607223528,983.134063855003,1165.1164153521315,0.0,0.0,0.0,152.42844557686823,-396.19909034187253,879.335258961049,0,1,0,1
5562501000,5562500000,3.3950529422048072,-0.15459436445555452,0.5927033968828965,0.04528617996614781,0.0002623913689756802,0.02150959788962209,0.998742424378513,1.2206822228322882,0.013619246692389165,-0.09554704109659777,0.08551023329630031,0.5540222372099871,-1.849001925406856,-0.24922945686409648,5.517512384070055,6.967506451141448,-10.429537428007908,-1.6962316826151056,5.350163912069073,3.7115207008914717,0.19714896278884214,0.09061720164209247,2.9518340678503274,-0.05595122128443327,-0.2802540177920578,3.3323910230418488,-0.06316457470636229,-11.360850920941097,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1228616632966415,0.15027309581593645,0.0885304476589809,2.6488131396910335,0.25301370597998585,-0.2738002631331055,2.990303963556543,0.28563279222356275,-11.0992306054194,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.746266252447526,1018.3232079463589,1190.4823891198746,0.0,0.0,0.0,167.00340642385885,-415.2454557615131,889.7680705672885,0,1,0,1
5565001000,5565000000,3.3981040036879624,-0.1545429863586946,0.5924865865545583,0.045391871378954646,0.0008448566806629319,0.019179035874393915,0.9987847760217585,1.2202212946428297,0.02751833032815133,-0.07778764907454189,0.05921606409862891,0.5489944875427327,-1.8339377228462725,-0.11883517256334564,5.601751262276849,7.240080449597553,-10.607501640741175,-2.329355270387373,6.707539294763669,3.718910098096222,0.19700889875114702,0.0898814499161117,2.959443021219095,-0.0560954469468333,-0.3081929719414831,2.7547716719711097,-0.052215955213643944,-10.990312398595677,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.129492500925173,0.15090647111033662,0.08781163899475128,2.6556409949026905,0.25366590033007974,-0.3010958325527344,2.4719802057700146,0.23612268785166823,-10.737224930288058,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.726112510683762,1046.8368578001907,1212.586573505093,0.0,0.0,0.0,180.5778758488027,-429.029562229098,898.0915009538874,0,1,0,1
5567501000,5567500000,3.4011543245697946,-0.15445659732663997,0.5923150269580398,0.04546403480913837,0.0014216289970315494,0.016869612008525037,0.9988225151149478,1.2200914365801696,0.04162798669247212,-0.05934627243312352,0.03246412425238418,0.5423583933780923,-1.81543261488902,0.015626644574894044,5.68597056691692,7.513094146631053,-10.795784720661091,-2.9829607383426575,8.102850987207468,3.7263167126239214,0.19686850836373188,0.0890770087376397,2.965607926210185,-0.05621230106050153,-0.3352055797850447,2.1771523209003716,-0.041267335720925585,-10.619773876250255,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1361387884299954,0.1515413221715363,0.0870257226747068,2.6611730407198846,0.25419431941924425,-0.3274863877845536,1.9536564479831178,0.18661258347973853,-10.375219255156459,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.02281231987797,1067.9854533630205,1231.1259188446336,0.0,0.0,0.0,193.01554459087674,-437.0573478353399,904.1215134370176,0,1,0,1
5570001000,5570000000,3.404204745236663,-0.15433467098873663,0.5921904244289475,0.04550205042614138,0.001990797797859389,0.014585770913296795,0.9988557730813842,1.220302817476402,0.05594816685143478,-0.04022181192589935,0.005228413259628497,0.5340623374779276,-1.7933920469120397,0.15415599455061724,5.770170297990266,7.786547542241956,-10.994538151274801,-3.65738283940402,9.5358673220083,3.733736934353627,0.19672786005546844,0.0882061939724411,2.9703287828235987,-0.05630178362543796,-0.36129184132274267,1.5995329698296334,-0.030318716228207254,-10.249235353904835,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1427972862876126,0.1521773395613822,0.08617496123431816,2.6654092771426083,0.2545989632474787,-0.3529719288285255,1.4353326901965895,0.137102479107844,-10.013213580025116,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.66584661797539,1081.079434581301,1245.7973754752852,0.0,0.0,0.0,204.1801033892944,-438.8347506709806,907.6740713328718,0,1,0,1
5572501000,5572500000,3.4072561314970033,-0.15417668109666546,0.5921144880510039,0.04550527007678242,0.002550391306045987,0.012332077059459025,0.9988847209637479,1.2208656061636205,0.0704788218711224,-0.02041316830642636,-0.022517361814828062,0.5240538292717646,-1.7677220642134128,0.2967528773638257,5.854350455496887,8.060440636430256,-11.203843423698947,-4.352985901987018,11.006339967587948,3.741167153164394,0.19658702225522856,0.08727132148628058,2.973605591059335,-0.05636389464164259,-0.3864517565545769,1.0219136187588953,-0.019370096735488895,-9.878696831559413,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1494647549745487,0.15281421384172306,0.08526161720905372,2.668349704170868,0.2548798318147835,-0.37755245568468637,0.9170089324096926,0.0875923747359143,-9.651207904893518,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.68469634292269,1085.4292414015358,1256.2978937338853,0.0,0.0,0.0,213.93524298323655,-433.86770882675137,908.5651379576287,0,1,0,1
5575001000,5575000000,3.410309374581335,-0.15398210152444197,0.5920889296560476,0.04547301718408184,0.0030983748919019083,0.0101132136614276,0.9989095693257942,1.2217899714739193,0.0852199028176182,8.075767173920667e-05,-0.050799603947105434,0.5122794277566959,-1.7383293541384914,0.44341729301451593,5.938511039436785,8.334773429195952,-11.423706063300953,-5.070166376642562,12.514003555554511,3.748603758935278,0.19644606339188408,0.0862747071449228,2.975438350917394,-0.05639863410911542,-0.4106853254805475,0.44429426768815716,-0.008421477242770564,-9.508158309213993,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.156137954967307,0.15345163557440558,0.08428795313438432,2.6699943218046585,0.2550369251211584,-0.4012279683530013,0.39868517462316433,0.03808227036401979,-9.289202229762177,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.108842432664048,1080.3453137702013,1262.3244239572343,0.0,0.0,0.0,222.14465411191247,-421.66216039337496,906.6106766274737,0,1,0,1
5577501000,5577500000,3.413365391142254,-0.15375040626841657,0.5921154638240336,0.04540458687228939,0.003632649350567261,0.007933981520955612,0.9989305678008245,1.2230860822393912,0.10017136075700539,0.021261065255041026,-0.079644628510242,0.4986846579068611,-1.7051212891383907,0.594149241502695,6.022652049809957,8.60954592053905,-11.654049402377938,-5.809355478512721,14.058575307402863,3.756043141545335,0.1963050518943069,0.08521866681413241,2.975827062397776,-0.05640600202785645,-0.43399254810065435,-0.13332508338258187,0.0025271422499477947,-9.137619786868573,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.162813646742412,0.1540892953212783,0.0832562315457782,2.670343130043983,0.25507024316660354,-0.42399846683350384,-0.11963858316373255,-0.01142783400790992,-8.927196554630576,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.967765825147183,1065.1380916337744,1263.5739164821566,0.0,0.0,0.0,228.67202751450714,-401.72404346160147,901.6266506585928,0,1,0,1
5580001000,5580000000,3.416425123254439,-0.15348106944727444,0.5921958078830325,0.04529924633704488,0.004151049046042634,0.005799297824020105,0.9989480042614137,1.2247641072921311,0.1153331467553671,0.0431288536899222,-0.10907844972789806,0.48321392037869615,-1.6680059707628494,0.7489487228283558,6.106773486616405,8.884758110459547,-11.894708082827298,-6.571021904432985,15.639754660268379,3.7634816908736215,0.19616405619136873,0.08410551635967409,2.9747717255004806,-0.05638599839786568,-0.4563734244148975,-0.7109444344533191,0.013475761742666126,-8.767081264523153,3.7004577273156816,-0.361600938260713,-9.056582352861107e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1694885907763672,0.15472688364418802,0.08216871497870638,2.669396128888841,0.2549797859511189,-0.4458639511261618,-0.6379623409502608,-0.060937938379804435,-8.565190879499237,3.090761109870827,-0.4092957530008679,-6.8116003700540714e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.290947458315216,1039.1180149387592,1259.7433216454658,0.0,0.0,0.0,233.38105393022545,-373.55929612213276,893.4290233671628,0,1,0,1
